center_x,center_y,Thumb_status,Index_status,Middle_status,Ring_status,Pinky_status,DistanceThumbIndex,DistanceThumbMiddle,DistanceThumbRing,DistanceThumbPinky,DistanceIndexMiddle,DistanceIndexRing,DistanceIndexPinky,DistanceMiddleRing,DistanceMiddlePinky,DistanceRingPinky,Gesture_type
217,130,1,0,0,0,1,82.0975030070952,95.7548954362126,111.305884839931,160.056240115779,15.2643375224738,30.8706980808663,87.4185335040574,15.8113883008419,82.7345151674922,77.1038261048049,play
221,115,1,0,0,0,1,84.1486779456457,96.8762096698668,112.147224664724,161.969132861789,14.422205101856,29.1547594742265,88.0056816347672,15.2970585407784,84.1486779456457,76.8439978137525,play
224,112,1,0,0,0,1,81.0987052917616,95.885348202945,109.658560997307,160.654909666652,16.6433169770932,30.886890422961,89.4035793466906,14.3178210632764,84.8999411071645,81.5414005275848,play
226,120,1,0,0,0,1,78.2304288624318,96.1769203083567,110.022724925354,161.012421881046,19.2353840616713,33.5410196624968,88.1419309976812,14.3178210632764,78.0064099930256,72.1387551874857,play
216,121,1,0,0,0,1,70.178344238091,87.3212459828649,101.138518873869,132.502830158454,19.6977156035922,34.928498393146,64.0312423743285,15.2315462117278,54.0370243444252,50.5964425626941,play
209,121,1,0,0,0,0,66.1891229734917,86.5390085452797,106.282642044691,145.609065651834,21.2132034355964,41.4366987102013,80.2807573457052,20.2237484161567,63.1268564083465,49.6588360717406,play
196,130,1,0,0,0,0,76.2167960491649,95.0789145920377,113.357840487546,155.68236894395,20.0249843945008,39.0512483795333,80.2620707432845,19.0262975904405,64.5368112010502,52.4309069156733,play
187,137,1,0,0,0,0,72.8010988928052,93.9414711402797,113,157.543644746464,22.0227155455452,42.2965719651132,85.0881895447306,20.3960780543711,66.0378679243962,53.0754180388624,play
183,144,1,0,0,0,0,76.6876782801514,98.9949493661167,119.603511654132,166.904164118215,23.0867927612304,44.181444068749,90.4433524367601,21.095023109729,69.778220097678,52.8015151297763,play
183,150,1,0,0,0,0,81.5843122174846,101.965680500843,120.415945787923,171.478861671053,21.095023109729,40.4474968323134,90.1387818865997,19.4164878389476,71.175838597097,56.6127194188726,play
182,153,1,0,0,0,0,82.0365772079747,102.489023802552,122.065556157337,172.467388221658,21.2132034355964,41.9761837236307,90.8019823572151,20.8806130178211,72.0902212508742,57.8013840664737,play
181,158,1,0,0,0,0,80.8949936646267,101.400197238467,121.037184369102,174.195292703333,21.2132034355964,41.9761837236307,93.680307429043,20.8806130178211,74.8465096046569,60.2162768692984,play
182,164,1,0,0,0,0,77.1297607930947,97.1648084442099,116.430236622623,161.307160411434,21.2132034355964,41.7731971484109,84.504437753292,20.6155281280883,66.7308024828115,53.7401153701776,play
219,199,1,0,0,0,1,64.3816744112795,81.0246875958186,96.8968523740581,134.951843262699,19.2353840616713,36.4965751817893,71.5611626512594,17.2626765016321,60.4069532421558,54.0832691319598,play
228,232,1,0,0,0,1,67.1192967781993,82.1522975941635,94.6255779374689,128.316016147635,17.4928556845359,31.3847096529504,63.1981012372998,13.8924439894498,54.9181208709839,51.8941229813165,play
234,244,1,0,0,0,1,70.7106781186548,84.2021377400835,95.5196314900764,138.032604843928,17.0293863659264,29.732137494637,69.2314957226839,12.7279220613579,62.6498204307083,59.4053869611166,play
233,250,1,0,0,0,1,73.109506905737,87.2983390449097,99.4635611668917,144.256715614907,17.0293863659264,30,73.6817480791546,13.0384048104053,66.3701740241805,61.6198020120156,play
230,252,1,0,0,0,1,76.0263112349929,92.7793080379456,106.531685427388,151.907866814066,18.8679622641132,33.1209903233584,78.4346862045103,14.3178210632764,68.2641926635041,61.5548535860496,play
232,261,1,0,0,0,1,91.0494371207203,113.110565377422,131.54847015454,190.874304189956,23.4093998214393,42.7200187265877,101.533245786787,19.313207915828,84.0773453434396,72.6223106214612,play
235,263,1,0,0,0,1,92,113.216606555752,130.980914640264,189.552103654905,22.1359436211787,41.2310562561766,99.929975482835,19.2353840616713,83.1865373723417,73.8782782690555,play
231,263,1,0,0,0,1,90.0222194794152,110.453610171873,130.115333454593,187.416648139913,21.540659228538,41.7851648315524,100.244700608062,20.2484567313166,85,73.109506905737,play
231,268,1,0,0,0,1,92.0054346220918,112.16059914248,130.862523283024,189.889441517953,21.1896201004171,41.2310562561766,100.244700608062,20.1246117974981,84.5340168216322,74.5184540902453,play
234,272,1,0,0,0,1,91.0219753685889,112.111551590369,129.757466066504,191.230227736098,22.1359436211787,41.2310562561766,102.459748194108,19.2353840616713,85.8836422143356,76.694197955256,play
228,279,1,0,0,0,1,86.4696478540303,107.200746266059,127.47548783982,181.994505411565,21.1896201004171,42.154477816716,99.040395798886,21.0237960416286,82.7647267862343,71.2179752590594,play
233,273,1,0,0,0,1,85.375640553966,106.531685427388,123.97580409096,175.410946066658,22.3606797749979,40.7062648740952,92.1954445729289,18.3575597506858,76.1577310586391,66.6108099335236,play
233,267,0,0,0,0,1,28.4429253066558,42.2018956920184,48.2700735445887,14.3178210632764,13.9283882771841,19.9248588451713,41.0121933088198,6.08276253029822,54.1479454827235,60.2079728939615,play
229,256,1,0,0,0,1,40.2616442783948,52.8866712887094,59.2283715798434,11.180339887499,12.6491106406735,19.1049731745428,48.3321838943783,7.28010988928052,60.9261848469113,66.7308024828115,play
226,248,1,0,0,0,1,16.2788205960997,28.4253408071038,36.6196668472011,106.943910532578,16.1554944214035,22.8035085019828,94.8683298050514,8.54400374531753,99.724620831568,96.3327566303384,play
231,250,0,0,0,0,1,31,47.4236228055175,60.4069532421558,137.419067090415,23.3238075793812,32.8024389337135,109.128364782031,14,110.113577727726,99.7045635866283,play
227,250,0,0,0,0,1,37.0540146272978,53.665631459995,65.1459898996093,146.413797164065,24.5967477524977,30.8058436014987,112.729765368336,14.560219778561,114.808536267997,101.414989030222,play
225,252,0,0,0,0,1,50.0399840127872,64.8459713474939,80.049984384758,169.248338248858,20.8086520466848,32.2490309931942,123.065023463208,16.0312195418814,120.929731662648,107.447661677675,play
226,249,0,0,0,0,1,64.7765389628066,82.2192191643779,98.4885780179611,187.010694881336,21.2602916254693,34.1760149812701,129.356097652952,18.4390889145858,124.807852317072,107.800742112473,play
237,247,0,0,0,0,1,71.386273190299,90.2496537389479,108.93117092917,198.861761030119,23.6008474424119,38.0788655293195,135.771867483658,21.377558326432,132.3064624272,112.800709217629,play
259,238,0,0,0,0,1,76.3216876123687,94.3716058992322,114.337220536447,202.032175655265,23.43074902772,39.3954312071844,132.423562857975,21.095023109729,128.456218222397,110.634533487515,play
265,237,0,0,0,0,1,69.2603782836912,86.8331733843696,104.139329746259,188.939143641544,21.9317121994613,36.2491379207837,125.717938258627,18.0277563773199,120.673112166713,105.759160359753,play
252,244,0,0,0,0,1,73.1710325197069,91.214034007931,110.217965867639,189.42280749688,24.2074368738204,38.9101529166874,121.741529479467,20.0997512422418,118.224362971428,101.316336293808,play
243,263,0,0,0,0,1,73.0616178304313,91.6787870774914,109.836241741968,191.60375779196,24.8394846967484,38.9101529166874,123.166553901617,19.1049731745428,118.460964034571,102.176318195558,play
245,287,0,0,0,0,1,76.0263112349929,94.1488183675186,112.147224664724,196.290600895713,24.0831891575846,37.6961536499415,125.674181914982,19.4164878389476,121.400164744534,104.139329746259,play
240,306,0,0,0,0,1,78.1600921186765,93.7443331620637,110.168053445634,191.901016151557,19.1049731745428,32.8937684067971,120.768373343355,17.1172427686237,115.801554393713,101.316336293808,play
233,318,0,0,0,0,1,71.5681493403316,91.4822387133153,110.421918114114,192.093727122985,23.3452350598575,39.560080889705,128.351081023885,20.0997512422418,122.200654662731,105.475115548645,play
226,321,0,0,0,0,1,74.4311762637136,92.7200086281273,111.198021565134,198.640378573945,23.43074902772,37.6961536499415,131.095385120911,20.3960780543711,127.06297651165,108.706025591961,play
215,333,0,0,0,0,1,76.9415362466854,95.5091618641898,114.236596587959,198.080791597772,22.6715680975093,38.0788655293195,128.949602558519,20.0997512422418,123.97580409096,106.667708328247,play
206,331,0,0,0,0,1,77.6466354712167,94.9210198006743,112.587743560301,199.150696709803,22.0227155455452,35.8468966578698,129.282636111738,19.2353840616713,125.670203310093,108.706025591961,play
202,327,0,0,0,0,1,74.6726188103779,93.3005894943864,109.658560997307,196.75619431164,23.43074902772,35.8468966578698,129.356097652952,18.4390889145858,125.099960031968,108.231233939192,play
199,291,0,0,0,0,1,82.1522975941635,101.202766760598,117.957619508025,207.424685126915,23.3452350598575,36.4005494464026,132.378245946983,18.9736659610103,126.400158227749,108.577161502776,play
198,263,0,0,0,0,1,79.1580697086532,97.6729235765982,116.965806969387,207.692079771955,21.4009345590327,38.3275357934736,135.506457410708,20.2237484161567,127.640119084871,109.98636279103,play
200,239,0,0,0,0,1,81.0061726043145,99.1413132856328,118.511602807489,211.300733552915,23.3452350598575,38.8973006775535,135.506457410708,20.3960780543711,129.402472928457,111.287914887467,play
200,210,0,0,0,0,1,84,101.833196944808,123.259888041487,218.833269865439,21.4009345590327,39.8120584747888,141.42135623731,22.561028345357,134.201341274966,114.021927715681,play
206,195,0,0,0,0,1,85.2877482408816,103.484298325881,125.063983624383,223.271135617661,24.7588368062799,41.4849370253831,142.239235093556,22.8035085019828,136.209397619988,115.433963806152,play
214,199,0,0,0,0,1,85.2115015710907,102.591422643416,123.101584067793,219.164321913947,24.0416305603426,39.560080889705,138.708327075198,21.8403296678416,133.843191832831,113.951744172698,play
259,268,0,0,0,0,1,68.1175454637056,85.7088093488645,104.120122935002,184.382754074236,22.6715680975093,37.107950630559,120.353645561736,19.9248588451713,114.477071940193,96.2081077664456,play
293,306,0,0,0,0,1,53.0094331227943,71.0633520177595,88.283633817373,163.810866550422,22.6274169979695,36.7695526217005,115.412304370028,18.1107702762748,110.887330205033,96.1665222413705,play
313,337,0,0,0,0,1,47.8016736108685,64.8459713474939,76.5571681816928,144.360659460949,20,30,103.619496235023,12.1655250605964,100.404183179786,91.8313671900838,play
334,348,0,0,0,0,1,39.2173431022552,57.4543296888929,66.6483308118065,123.357204896998,20.8086520466848,28.4253408071038,91.7877987534291,10.0498756211209,90,82.8794304999739,play
354,336,1,0,0,0,1,70.2281994643178,89.9611027055583,107.33126291999,150.442680114388,20.6155281280883,38.4187454245971,81.3941029804985,17.8044938147649,65.1920240520265,53.4509120595711,play
374,345,1,0,0,0,1,72.691127381545,90.6090503205944,105.759160359753,166.192659284338,18.3847763108502,34.0147027033899,94.0212741883453,15.6524758424985,77.5241897732572,65,play
388,349,1,0,0,0,1,77.1038261048049,94.1488183675186,111.323851891677,167.146642203785,17.464249196573,34.928498393146,91.1975876873945,17.464249196573,76.1183289359403,62.2976725086901,play
405,359,1,0,0,0,1,74.1484996476665,90.7083237635885,107.856385995452,162.308348522188,17.4928556845359,35.5105618091294,89.0505474435727,18.0277563773199,74.9666592559653,62.9682459657247,play
425,379,1,0,0,0,1,66.4830805543787,81.2711510931155,97.86214794291,152.069063257456,15.2643375224738,32.4499614791759,86.2844134244419,17.2046505340853,73.0068489937759,60.0166643524946,play
425,382,1,0,0,0,1,65.5209890035247,81.2711510931155,96.5660395791398,150.764717357875,16.1245154965971,31.9061122670876,86.1452262171271,15.8113883008419,72.0624728967859,60.2079728939615,play
410,381,1,0,0,0,1,74.0405294416511,93.9201788754685,112.946890174099,157.686397637843,20.1246117974981,39.3573373083089,85.0235261559999,19.2353840616713,67.3646791723972,52.4976189936268,play
368,385,1,0,0,0,1,63.2455532033676,81.9328993750374,99.9249718538865,151.462866736372,18.7882942280559,37.2155881318568,90.0055553840984,18.6010752377383,73.3348484691964,60.7289058027559,play
328,381,1,0,0,0,1,60.4152298679729,81.0431983574192,101.533245786787,147.339743450299,21.0237960416286,41.6293165929973,88.0511215147201,20.6155281280883,70.0357051795725,53.851648071345,play
290,373,1,0,0,0,1,59.6824932455071,78.8542960148653,96.3016095400279,140.057131200093,19.6977156035922,37.5765884561119,82.0365772079747,17.8885438199983,66.407830863536,55.2268050859363,play
259,366,1,0,0,0,1,78.0256368125246,96.2548700066651,113.745329574449,160.798009937934,20.1246117974981,38.0788655293195,83.1865373723417,18.0277563773199,68.0073525436772,55.2268050859363,play
253,360,1,0,0,0,1,74.0067564483136,93.1933474020544,109.658560997307,157.813180691601,20.2484567313166,37.3363094051889,84.3445315358382,17.0880074906351,67.6756972627545,55.5697759577992,play
258,338,1,0,0,0,1,78.9176786277954,97.5141015443408,115.693560754262,160.252925090308,19.723082923316,38.0131556174964,82.0548596976438,18.3847763108502,66.2872536767062,52,play
252,299,1,0,0,0,1,75.6637297521078,97.082439194738,113.225438837745,169.779268463496,22.8035085019828,38.9486841883009,94.8683298050514,16.2788205960997,76.9415362466854,64.007812023221,play
237,247,1,0,0,0,1,62.9364759102383,85.146931829632,102.176318195558,161.148999376354,23.259406699226,39.9624824053762,100.179838290946,17.0293863659264,83.240615086627,69.7208720542134,play
223,180,1,0,0,0,0,84.8999411071645,107.62899237659,126.0357092256,191.206694443474,24.1660919471891,44.0113621693308,107.070070514593,19.9248588451713,87.7268487978452,75.9275970909129,play
223,181,1,0,0,0,0,89.095454429505,114.86513831446,135,202.089089265106,26.8328157299975,48.4664832642105,113.991227732664,21.8403296678416,91.706052144883,79.0759128938769,play
222,185,1,0,0,0,0,103.004854254545,133.689939786059,155.55384919699,236.32604596193,31.3847096529504,54.0832691319598,134.536240470737,22.8035085019828,107.074740251845,90.8019823572151,play
174,227,1,0,0,0,0,134.182711255959,166.94010902117,204.362423160424,282.209142304072,34.2344855372474,72.0069441095788,148.124947257375,37.8549864614954,117.068356100186,83.4386001800126,play
174,254,1,0,0,0,0,135.118466539552,174.427635425124,204.707107839469,325.886483303619,39.8497176903426,71.0633520177595,191.815015053567,31.4006369362152,154.987096237074,129.957685421063,play
183,257,1,0,0,0,0,132.834483474736,175.755512004603,207.646333943077,327.042810653284,42.9534631898291,75.2728370662353,196.025508544169,32.7566787083184,154.896739797841,128.062484748657,play
188,265,1,0,0,0,0,132.378245946983,173.971261994618,208.906677729555,326.220784132465,41.5932686861708,76.694197955256,195.897932607774,35.4400902933387,155.621335298217,125.099960031968,play
203,283,1,0,0,0,0,128.062484748657,162.40997506311,198.436387792159,299.816610613888,34.8855270850248,70.8307842678591,173.002890149269,36.0555127546399,141.240928912267,108.300507847378,play
197,322,1,0,0,0,1,125.17587627015,157.136883003323,185.043238190429,290.263673235216,33.1209903233584,61.400325732035,165.601932355876,28.3019433961698,136.003676420897,111.400179533069,play
199,330,1,0,0,0,0,123.069086288962,156.284996080878,186.76188047886,286.276090514035,33.6005952328229,64.2028036770981,164.19500601419,30.6104557300279,132.969921410821,105.309068935206,play
196,329,1,0,0,0,0,119.519872824564,152.74161188098,182.570534314823,282.681799909368,33.4215499341368,63.6003144646314,164.19500601419,30.232432915662,132.593363333162,106.230880632705,play
198,328,1,0,0,0,1,119.519872824564,153.456834321577,183.305755501566,281.016013778575,34.2052627529741,64.4049687524185,162.828130247817,30.232432915662,131.061054474623,105.342299196477,play
197,324,1,0,0,0,0,119.519872824564,152.761251631427,181.107702762748,278.145645301162,33.6005952328229,62.00806399171,159.505485799078,28.4253408071038,128.128841405829,102.04410811017,play
201,327,1,0,0,0,0,117.388244726634,152.761251631427,178.465682975748,275.811529853268,35.6089876295297,61.8546683767685,159.260792412948,26.4196896272458,125.538838611802,103.469802357983,play
208,329,1,0,0,0,1,119.519872824564,153.456834321577,177.721692542019,273.928822871928,34.2052627529741,59.0762219509677,155.331902711581,25.0599281722833,123.166553901617,102.693719379522,play
219,333,1,0,0,0,1,119.004201606498,151.327459504216,176.799321265666,273.40263349134,33.0151480384384,58.821764679411,155.038704844952,25.8069758011279,124.823875921236,102.318131335556,play
232,338,1,0,0,0,1,116.516093309036,148.600134589441,174.668256990216,272.148856326827,33.0151480384384,59.4053869611166,156.246599963007,26.4007575648882,126.574088975588,103.73041983912,play
258,353,1,0,0,0,1,121.49485585818,149.013422214242,176.32356620713,275.855034393067,28.4253408071038,55.9732078766261,155.206314304541,27.5862284482674,130.034610777285,105.990565617889,play
298,366,1,0,0,0,1,107.912001186152,134.301898720755,159.762323468332,252.922913157349,26.9072480941474,53.0377224247045,145.838952272704,26.1725046566048,121.297155778691,99.8498873309329,play
336,376,1,0,0,0,1,102.122475488993,122.188379152847,144.360659460949,215.002325568818,22.4722050542442,45.1774279923061,113.070774296456,22.8473193175917,95.3519795284817,77.1621668954417,play
360,377,1,0,0,0,1,90.27181176868,110.004545360635,128.191263352851,197.989898732233,20.8806130178211,40.4969134626332,108.060168424818,19.6977156035922,90.1387818865997,76.4787552199956,play
354,396,1,0,0,0,1,87.0229854693575,106.042444332446,125.323581180878,189.952625672824,19.6468827043885,39.560080889705,103.40696301507,19.9248588451713,85.8661749468322,69.8569967862919,play
345,397,1,0,0,0,1,87.0057469366248,108.115678788971,126.66885963014,185.779439120695,21.8403296678416,41.4366987102013,99.2975326984513,19.6977156035922,80.0812087820857,66.1891229734917,play
345,395,1,0,0,0,1,85.0058821494136,104.172933144843,124.57929201918,184.458667456967,20.2484567313166,41.1096095821889,99.724620831568,20.8806130178211,82.2253002426869,65,play
326,327,1,0,0,0,1,102.078401241399,125.399362039845,149.656272838796,222.092323145128,23.7697286480094,48.0520551069359,121.807224744676,24.3310501211929,101.192885125388,80.4984471899924,play
313,305,1,0,0,0,1,98.1274681218261,131.643457870112,160.131196211107,227.371941980536,33.9558536926993,62.5859409132754,130.249760076555,28.6356421265527,99.4585340732509,75.1531769122237,play
300,271,1,0,0,0,1,135.723984615837,171.143214881572,200.631503009871,296.674906252619,36.4005494464026,66.4830805543787,164.55090397807,30.0832179129827,135.417871789509,114.73883387938,play
286,263,1,0,0,0,1,156.818366271301,192.844496939892,225.736572136639,336.334654771107,38.0131556174964,71.5891053163818,182.649938406779,33.6154726279432,153.687995627505,130.176802849048,play
278,255,1,0,0,0,1,164.347193465541,202.980294610093,239.870798556223,350.20565386641,40.7062648740952,78.7146746166177,189.889441517953,38.0131556174964,159.702849066634,135.830777072061,play
264,203,1,0,0,0,1,166.544288404016,202.299283241439,234.087590444261,338.023667810406,37.1214223865412,69.7710541700496,177.101665717745,32.649655434629,149.602807460288,129.495173655237,play
278,190,1,0,0,0,1,158.319297623505,192.106741162303,224.877744563574,337.213582170114,35.3553390593274,68.8839603971781,185.15398996511,33.5410196624968,160.112460477004,139.430986513042,play
284,208,1,0,0,0,1,158.268758761797,190.044731576542,219.986363213723,329.074459659209,34.6698716467194,66.0378679243962,174.106289375198,31.3847096529504,150.216510410807,131.529464379659,play
278,231,1,0,0,0,1,137.898513407506,172.652830848498,195.233193898988,242.792092128224,41.0487515035476,64.0312423743285,108.018516931126,23.3452350598575,90.8240056372763,83.2346081867393,play
232,220,0,0,0,0,1,87.2353139502576,115.935326799039,130,269.163519073444,32.7566787083184,43.9317652729776,198.909527172531,16.0312195418814,194.123671920763,180.601771862848,play
250,201,0,0,0,0,1,113.159179919262,145.0310311623,174.613859701915,324.692161901084,39.2045915678253,63.0634601017103,222.733024044482,32.0624390837628,214.21717951649,186.131673822593,play
258,195,0,0,0,0,1,139.63523910532,172.0697532979,201.556443707464,362.436201282377,39.8246155034798,62.2976725086901,238.717406152128,35.7351367704113,231.326608932047,197.04060495238,play
268,185,0,0,0,0,1,161.941347407017,200.192407448435,235.51220775153,419.577168110945,50.2195181179589,75.2396172239067,271.679958775026,41.4849370253831,264.151471697585,224.715375530915,play
270,191,0,0,0,0,1,179.888854574151,214.448128926321,257.893388825693,456.369367946623,51.8844870842914,78.7464284904401,293.743085024993,55.5427763079953,294.823676118456,240.416305603426,play
271,204,0,0,0,0,1,190.874304189956,226.1083810919,268.78243990261,476.819672412957,47.7074417675063,78.7718223732319,305.158974962232,49.7292670366254,300.509567235388,253.308112779674,play
270,209,0,0,0,0,1,173.968387932981,210.009523593574,250.784768277501,449.360656933826,46.6154480832267,78,293.615394691763,45.7055795281058,286.944245455454,245.051015096857,play
301,243,0,0,0,0,1,125.171881826551,159.699718221417,186.681547025945,332.096371555005,41.2310562561766,62.2414652783817,220.988687493274,31.7804971641414,212,182.280004388852,play
321,298,0,0,0,0,1,91.5914843203232,122.09013064126,153.574086355739,264.196896272458,34.6554469023269,62.7694193059009,179.401783714655,33,165.027270473701,136.45878498653,play
294,323,0,0,0,0,1,95.3362470417207,117.175082675456,135.351394525509,230.097805291576,24.7588368062799,40.7062648740952,147.078210486802,19.0262975904405,140.132080552599,125,play
281,331,0,0,0,0,1,92.1791733527699,112.946890174099,130.361037123828,226.274169979695,22.6715680975093,38.2753184180093,146.154028339968,19.1049731745428,137.713470655561,120.673112166713,play
279,337,0,0,0,0,1,86.8849814409832,108.503456166152,128.844867961437,219.346757441272,25.4950975679639,42.5440947723653,141.152399908751,22.0907220343745,134.111893581442,114.621114983235,play
296,317,0,0,0,0,0,22.3606797749979,33.5410196624968,45.7055795281058,49.6487663492256,11.180339887499,23.3452350598575,27.2946881279124,12.1655250605964,16.1245154965971,4,play
306,309,1,0,0,0,1,84.2911620515461,105.54619841567,124.739729036101,183.002732220041,22.8254244210267,42.485291572496,99.1816515288992,19.6977156035922,80.8084154033477,65.924198895398,play
315,319,1,0,0,0,1,91.1372591205156,113,133.820775666561,194.164878389476,23.259406699226,44.3846820423443,103.817146945965,21.1896201004171,85.1645466141868,68.8767014308903,play
314,327,1,0,0,0,1,89.2020179143947,111.879399354841,133.506554146229,194.12624758131,23.4093998214393,45.2216762183801,105.801701309573,21.8403296678416,85.615419172016,67.6239602507869,play
306,330,1,0,0,0,1,93.1933474020544,113.745329574449,135.48431643552,198.09088823063,21.1896201004171,43.3243580448689,105.683489722851,22.1359436211787,87.0976463516667,69.0796641566822,play
305,335,1,0,0,0,1,90.6697303403953,111.986606342009,134.171532002881,194.010309004444,22.3606797749979,44.7772263544762,104.388696706109,22.4722050542442,86.1220064791805,68.5419579527752,play
291,331,0,0,0,0,1,48.0832611206852,61.8465843842649,70.0357051795725,23.1948270094864,14.0356688476182,23.0867927612304,25.4950975679639,9.48683298050514,38.8973006775535,46.8721665810319,play
272,326,0,0,0,0,1,36.6742416417845,53.8144961882948,63.2455532033676,135.944841755765,21.1896201004171,27.5862284482674,106.901824119142,12,108.300507847378,97.9438614717635,play
255,326,0,0,0,0,1,64.5135644651572,82.8552955459094,99.4032192637643,182.701943065749,22.8254244210267,35.5105618091294,126.530628703093,19.0262975904405,123.891081196348,106.850362657316,play
248,297,0,0,0,0,1,71.7007670809734,86.3307592923866,101.390334845093,190.065778087482,20.2484567313166,31.3847096529504,124.064499354167,16.0312195418814,121.433109158911,107.335921293852,play
236,254,0,0,0,0,1,77.1621668954417,97.2676719162127,117.085438889727,208.49220608934,26.2488094968134,41.6293165929973,135.029626378806,21.2132034355964,127.632284317096,108.16653826392,play
221,234,0,0,0,0,1,89.8053450525079,111.018016555873,132.909743811355,232.95707759156,27.0185121722126,44.7213595499958,149.271564606257,23.0217288664427,142.393820090621,122.319254412378,play
220,238,0,0,0,0,1,95.885348202945,115.433963806152,136.79546776118,242.002066106883,28.6530975637888,42.485291572496,152.764524677688,24.738633753706,150.585523872649,127.027556065603,play
222,239,0,0,0,0,1,94.3663075467086,114.58621208505,136.821051011897,241.406296521031,28.6530975637888,43.8292140016223,154.324333790883,25.4950975679639,151.81897114656,127.863208156217,play
219,243,0,0,0,0,1,93.3916484488843,113.846387733648,133.405397192168,238.581223066695,26.9258240356725,40.1621712560464,155.438090569847,26,152.97712247261,127.318498263214,play
212,248,0,0,0,0,1,91.6787870774914,112.924753707945,133.521533843796,239.570448928911,26.6270539113887,42.154477816716,158.596973489408,24.738633753706,154.693244842818,131.186889588861,play
197,242,0,0,0,0,1,95.1892851112981,116.69190203266,137.767920794356,239.870798556223,27.0185121722126,43.4626276242015,152.161098839355,23.3452350598575,145.619366843837,123.97580409096,play
182,240,0,0,0,0,1,100.603180864225,118.680242669115,140.616499743096,240.351825455935,26.0768096208106,41.2310562561766,146.184814532837,24.738633753706,143.031465069753,119.540788018149,play
268,266,0,1,1,1,1,150.096635538576,175.889169649527,180.16103907338,174.002873539491,27.0185121722126,38.3275357934736,56.3205113613149,17.464249196573,46.6690475583121,31.0644491340181,pause
268,267,0,1,1,1,1,152.554908147853,175.650220609027,180.055546984813,175.695759766706,24.2074368738204,35.9026461420325,56.9209978830308,17.464249196573,48.1040538832228,32.2024843762092,pause
249,259,0,1,1,1,1,150.880747612146,176.011363269534,179.212164765677,175.85505395069,26.4007575648882,36.8781778291716,57.567351858497,17,47.3814309619285,31.4006369362152,pause
223,246,0,1,1,1,1,163.44418007381,189.62067397834,192.462983453962,187.20042734994,27.0185121722126,36.8781778291716,58.8727441181401,17.4928556845359,50.9901951359279,34.6698716467194,pause
215,232,0,1,1,1,1,172.246915792417,202.35612172603,206.118897726531,199.624647776771,30.8058436014987,41.5932686861708,63.9765582068933,19.4164878389476,55.8032257132148,38.0131556174964,pause
236,238,0,1,1,1,1,182.439030911699,211.520684567727,215.230109417804,209.418241803335,30.0166620396073,42.0475920832573,63.5295206970744,20.6155281280883,54.0832691319598,34.928498393146,pause
240,243,0,1,1,1,1,183.869518952979,214.310522373494,219.893155873483,213.009389464408,31.3847096529504,44.2831796509691,66.1891229734917,20.2484567313166,56.0357029044876,38.0788655293195,pause
238,241,0,1,1,1,1,183.207532596234,214.263856028029,218.961183774659,213.100915061386,31.9061122670876,44.2831796509691,66.6408283261846,20.8086520466848,56.6127194188726,37.5765884561119,pause
250,235,0,1,1,1,1,182.002747232013,212.285185540584,214.96046148071,209.611545483544,31.6227766016838,42.5793377120875,62.6258732474047,19.4164878389476,51.0881590977792,32.7566787083184,pause
246,233,0,1,1,1,1,180.88670487352,211.400094607358,215.928228816892,209.27493877672,31.1448230047949,42.7200187265877,62.6418390534633,20.1246117974981,53.7587202228625,35.5105618091294,pause
243,235,0,1,1,1,1,181.958786542448,213.002347404905,218.082553176544,211.463944917331,31.890437438204,44.6430285710994,65.8027355054484,21.0237960416286,55.8659108938537,36.8917334913934,pause
243,269,0,1,1,1,1,169.499262535269,198.600100704909,203.823453017556,197.800404448525,29.732137494637,42.4499705535823,64.1950153828161,21.0237960416286,55.8659108938537,36.8917334913934,pause
248,291,0,1,1,1,1,164.502279619463,192.608411031294,196.702821535432,190,29.2061637330205,41,61.6846820531645,19.2353840616713,52.4022900262956,34.9857113690718,pause
243,296,0,1,1,1,1,148.121571690284,176.604076963132,181.157390133552,175.205593518015,29,40.5215991787096,59.7745765355138,20.1246117974981,52.3450093132096,34.132096331752,pause
242,300,0,1,1,1,1,141.820308841858,168.371612809286,172.539850469392,166.976046186272,26.9072480941474,37.107950630559,57.0087712549569,18.3575597506858,51.0881590977792,34.4818792991333,pause
241,304,0,1,1,1,1,142.200562586792,167.886866669195,173.242604459758,167.800476757368,26.2488094968134,38.0788655293195,57.5847201955519,18.7882942280559,50.2493781056045,33.6154726279432,pause
240,294,0,1,1,1,1,148.448644318498,175.41379649275,179.694184658269,174.613859701915,27.6586333718787,38.3275357934736,57.8705451849212,17.8885438199983,49.5176736125598,33.2866339541865,pause
223,266,0,1,1,1,1,155.331902711581,183.60010893243,187.544661347637,181.207063879971,29.0688837074973,40.2616442783948,58.821764679411,19.2353840616713,50.2493781056045,32.7566787083184,pause
210,242,0,1,1,1,1,142.579802216162,171.143214881572,177.138363998316,170.41420128616,29,42.0594816896262,60.1664358259653,21.540659228538,53.0377224247045,34.132096331752,pause
209,241,0,1,1,1,1,146.441114445363,174.837067008115,182.701943065749,177.200451466694,29,43.3243580448689,63.0634601017103,20.8806130178211,53.8144961882948,36.0555127546399,pause
210,239,0,1,1,1,1,147.275252503603,175.650220609027,183.447540185198,177.200451466694,29,43.3243580448689,63.3245607959503,20.8806130178211,54.4885309033011,36.8917334913934,pause
